ContractID,BusinessName,PartnerName,StartDate,EndDate,ContractValue,PaymentTerms,ScopeOfWork,ContractStatus,RenewalDate,TerminationClause,ConfidentialityClause,Jurisdiction,ContractDocument
a8bccda9-9f57-4785-818f-72b3d173a539,Torres LLC,Flores-Perez,6/21/2022,11/21/2026,479967.41,Net 30,redefine intuitive paradigms,Expired,3/29/2025,Walk military time building candidate.,Evening security field seven effort benefit environmental.,Virginia,allow.pdf
b0c82b94-a7ba-4cd5-ab1b-87d24a159fb7,Turner Inc,Sanchez LLC,11/22/2020,2/2/2025,473453.44,Net 45,transition innovative e-commerce,Expired,1/5/2025,Many should nation.,House improve baby him yes.,Arkansas,east.pdf
f69ce785-3287-435e-b50c-81d556a4a4ce,Griffin PLC,Duran LLC,5/18/2021,2/23/2026,703301.54,Net 60,envisioneer innovative experiences,Terminated,9/11/2024,Interesting way language kid.,Concern since heart after technology.,South Carolina,yeah.pdf
252ed4eb-58a4-428c-8dad-5aa5bcf7a4a1,Davis LLC,"Velazquez, Hendrix and Moore",12/10/2021,7/19/2024,86519.41,Due upon receipt,enable seamless paradigms,Expired,8/8/2023,Serve behavior office notice conference provide time.,Again yeah travel that wall let agreement.,Texas,hold.pdf
512559f4-01d5-41cb-bcb9-d52f2bee7637,Nelson-Hill,"Hansen, Dawson and Glover",3/3/2021,6/22/2024,947069.01,Due upon receipt,whiteboard front-end vortals,Terminated,12/5/2024,Authority economy activity cut eat.,Fear animal difference decide.,Virginia,air.pdf
557c635d-7599-4538-965f-8bbbaccc1560,Russell-Coleman,Braun LLC,12/1/2018,9/26/2026,403334.52,Net 45,incubate world-class niches,Pending,12/30/2024,List kid through series.,Toward stuff most quite always represent.,Maine,whatever.pdf
9ab6d67d-a329-4d12-943b-9dda38d60dad,Taylor LLC,"Cook, Baker and Contreras",6/3/2023,12/22/2025,801426.31,Net 60,unleash scalable web-readiness,Terminated,9/12/2023,Its mother century citizen.,Tonight up key try base break.,Indiana,apply.pdf
07e488cb-7627-4471-8e00-6bde611fae43,"Davis, Hanson and Garcia",Snyder LLC,11/27/2019,1/1/2026,735635.06,Due upon receipt,monetize value-added info-mediaries,Terminated,1/26/2024,Daughter culture performance even term care in wind.,Debate ball onto head floor bill executive.,Indiana,mother.pdf
181aaea0-5757-4aec-8b64-c4fd0975f976,Parker-Johnson,Williamson-George,5/22/2019,6/27/2024,296602.03,Net 30,transform enterprise systems,Expired,8/7/2024,Wonder entire product source technology staff.,Room whole over someone whatever head fight.,Florida,civil.pdf
d5103de5-4f14-4c0c-b09a-9aa271db0bb6,Peters Group,"Anderson, Ramsey and Solis",3/1/2020,10/17/2027,108343.33,Net 45,mesh integrated content,Terminated,1/16/2024,Speak personal mean goal movement blue mission.,Pattern east current.,Nevada,quality.pdf
4dc4a207-1e24-4575-af66-6a3b7942a5c5,"Nguyen, Patton and Bennett",Escobar LLC,5/19/2020,12/13/2027,34261.19,Due upon receipt,enable back-end synergies,Terminated,8/27/2024,Choice attention data in.,Whether require be government position image piece.,Massachusetts,get.pdf
0618dec8-1d64-45e4-b5e7-7acf53d1c3c6,"Bell, Anderson and Pierce",Barnes-Douglas,5/25/2021,8/9/2027,912657.58,Due upon receipt,monetize virtual bandwidth,Expired,12/23/2023,Put door ever carry.,Three different around deal keep table shoulder.,Colorado,when.pdf
23237729-c2f8-4c61-b8b6-5beff61edb7a,Manning-Jones,Roberts-Reese,7/12/2021,2/21/2027,884775.59,Net 45,generate scalable info-mediaries,Pending,2/5/2025,Green available two modern student.,Yard much former collection.,Arkansas,investment.pdf
bb04467d-acef-4b17-a4ac-ebdb40e60981,Colon Ltd,Moore LLC,9/24/2018,3/30/2026,603769.64,Net 30,revolutionize visionary models,Pending,7/1/2024,New man start only eye study late.,Subject task top every purpose continue.,Alabama,television.pdf
1c07bee6-d846-4685-94c1-791e1ffc1c14,Alexander Inc,Pitts Ltd,9/22/2019,8/30/2027,418776.63,Due upon receipt,utilize user-centric ROI,Active,1/16/2024,Hand own explain statement by interesting data.,Region plan popular if agency two.,New Mexico,term.pdf
1958e6a1-0358-4c96-b586-4952ddc27181,"Mendez, Welch and Simon",Ross PLC,7/17/2020,3/1/2027,326627.38,Net 60,scale wireless systems,Terminated,3/22/2024,Toward city cause just school without seem day.,Have short process film.,New Mexico,role.pdf
364e4645-baa6-4b7f-93b8-5122b7fcb902,"Powell, Rodriguez and Morgan",Williams-Flores,11/6/2018,9/16/2023,75847.88,Net 30,facilitate transparent mindshare,Terminated,5/10/2025,Model case add most.,Herself bad however record.,Indiana,respond.pdf
f03c5aa8-39f9-4589-b4d4-99c478902eca,Ryan LLC,Dean-Collier,4/6/2022,7/27/2023,518645.62,Due upon receipt,visualize rich niches,Active,10/14/2024,Space drop organization range ask bring.,Fight vote church house go image.,Florida,camera.pdf
e9b03baf-8d81-403c-8c5d-94cb5b98d35f,Anderson Group,Dean LLC,5/24/2020,9/1/2024,7771.75,Net 45,exploit end-to-end eyeballs,Expired,7/17/2025,Eight involve apply responsibility floor vote news.,Television chair range group edge.,Montana,floor.pdf
4f1e4945-9194-452d-b15c-412ef33bc44d,Figueroa LLC,Gomez-Browning,12/16/2022,12/5/2024,29802.19,Due upon receipt,repurpose frictionless communities,Expired,2/9/2025,Significant law idea technology.,Far change place man.,Delaware,future.pdf
383b0c02-4fd5-4922-954b-b690b35072d3,Grant Group,"Morrison, Young and David",5/6/2023,3/28/2025,739504.09,Net 60,revolutionize bricks-and-clicks paradigms,Terminated,11/22/2023,Carry best artist though house pretty large.,Woman example medical garden.,Connecticut,public.pdf
4a591c82-c004-403e-8740-f3a716c22a7a,Guzman-Lane,Baker LLC,6/16/2021,4/1/2026,39245.07,Net 45,cultivate strategic e-tailers,Terminated,12/20/2023,Your scientist structure whose far spend.,Tend little national hold main every would religious.,Arkansas,although.pdf
e6e5765f-a4dd-4349-9382-4603ecb0b310,Lindsey-Harris,Pruitt-Kirby,6/25/2021,10/31/2024,737421.26,Net 45,integrate synergistic convergence,Pending,6/6/2025,During themselves condition wrong.,Listen player adult majority radio.,Delaware,notice.pdf
30803ae1-c503-4c34-bfe8-f40fda578ee5,Shaffer-Smith,Walter-Mcdowell,2/1/2020,3/19/2024,130180.83,Net 30,transition plug-and-play experiences,Terminated,5/14/2024,Mean east effect very green degree.,Decision oil move discussion age magazine us.,Indiana,thousand.pdf
dff71102-5d7a-49ab-b047-6a6c83938516,Valdez-Freeman,Mullins and Sons,12/31/2019,5/16/2027,582363.91,Net 45,strategize real-time users,Active,4/15/2025,Record reveal or history picture.,Reduce any until team six.,Illinois,right.pdf
04313b51-8594-4955-87f0-c8a3a434556b,Carter-Smith,Harmon Inc,12/19/2018,3/15/2025,899185.47,Due upon receipt,syndicate leading-edge users,Terminated,10/25/2024,Inside impact guy again.,Sea majority use have avoid.,Michigan,dog.pdf
13860a90-d671-4436-8b63-dd6ff61bcef9,Phillips-Walter,Allen-Rogers,2/8/2021,4/25/2026,892099.16,Net 45,visualize seamless vortals,Terminated,5/1/2024,On police national decision style process this bar.,Fear thousand cold state prove short.,New Mexico,free.pdf
e483f526-819b-4572-8b34-80f2130a30f1,Bell and Sons,Gonzalez Group,12/12/2019,11/25/2024,169482.7,Due upon receipt,harness best-of-breed e-commerce,Pending,8/14/2023,Interest attorney him subject baby.,Push month fine technology star street outside property.,Washington,manage.pdf
4677638d-2d2b-43de-83ff-b0374378e10e,Newman Ltd,Gonzalez-Gonzalez,10/17/2021,6/27/2027,447763.88,Due upon receipt,productize next-generation action-items,Terminated,6/3/2024,Right born subject sea head firm.,Protect shoulder outside young how interest dream.,Connecticut,type.pdf
1f67dbbb-a1fc-4a81-a500-30e0455619a2,Snyder Ltd,Arnold LLC,1/7/2021,1/3/2028,322238.75,Net 45,repurpose web-enabled communities,Pending,10/7/2024,Measure growth newspaper rise ground wrong wide.,Score whose as bring pick.,Rhode Island,big.pdf
256b2554-bc43-4dcf-ba4a-71d685b3f047,Brown LLC,"Hernandez, Deleon and Quinn",4/27/2019,3/20/2024,367154.32,Net 45,matrix collaborative e-services,Expired,1/30/2025,Fall really daughter truth.,Environment south explain ahead region.,Nevada,personal.pdf
ab645583-f55d-4cd5-b5b1-a0ac18555170,Reed Inc,Curtis Ltd,9/21/2018,2/27/2026,782476.3,Due upon receipt,repurpose holistic convergence,Active,2/6/2024,Reveal shake design everyone left method notice similar.,City despite bring feeling such.,Wyoming,center.pdf
0fd65075-672c-4cd0-8ff4-72a856f1fc76,"Cochran, Middleton and Fletcher",Pruitt Ltd,3/11/2019,3/20/2028,416059.43,Net 30,repurpose proactive convergence,Pending,7/20/2024,Hard enough always total parent hold.,Bad street firm ago truth.,Michigan,medical.pdf
201cba1e-c08a-4ed8-8949-acd21ce86d9e,Nelson LLC,Collins-Price,12/22/2022,8/31/2024,184092.58,Net 30,seize clicks-and-mortar e-services,Expired,2/16/2024,About natural there color arm you.,Eat girl operation analysis ago carry.,Missouri,forget.pdf
b233e57d-48a2-45d8-b182-97233096583b,Macias-Martin,Sutton Group,1/24/2019,8/6/2027,406908.32,Net 45,deliver wireless niches,Pending,6/15/2024,Media instead explain economic speak her.,Seek learn trade son school.,Kansas,where.pdf
7c10b40e-17fc-40f8-bc8b-4ea8aadcdf34,"Griffith, Huff and Watson",Rubio Ltd,3/3/2022,1/1/2028,99877.16,Due upon receipt,expedite bricks-and-clicks niches,Expired,12/7/2024,My compare bad second people less expect.,Attack receive deep describe actually.,Vermont,car.pdf
7d6db00d-f245-4332-bdfd-4e3408390ca9,Smith Ltd,"Preston, Hodges and Porter",2/13/2023,3/17/2028,686870.51,Net 45,deploy dynamic eyeballs,Terminated,7/25/2024,Sense phone community news site food too.,Yard thus however arm.,South Carolina,study.pdf
ff2fcb0f-ca4e-4986-aaa2-73e3628a1c3b,Holmes PLC,Li and Sons,6/10/2023,4/17/2024,327109.01,Net 60,productize interactive vortals,Expired,6/16/2025,Something spring relationship choose wide kitchen get movie.,Late field various enjoy.,New Jersey,word.pdf
bfd01ddb-1297-43db-805f-e583b38dc156,"Thomas, Schmidt and Trujillo","Contreras, Ross and Calhoun",6/12/2019,5/1/2026,425838.56,Due upon receipt,leverage granular niches,Active,4/24/2024,Member subject time make.,Own pressure improve big go cup form.,Arizona,long.pdf
e78dac8c-f9b0-4694-b744-20b3549aef16,"Hill, Webb and Tran","Wong, Mccullough and Clarke",11/17/2022,11/4/2024,871734.89,Net 30,benchmark B2C relationships,Pending,11/4/2024,Study he key.,Never seven environment likely Congress life.,Minnesota,seek.pdf
335a87cc-64f6-4bef-9e81-2082eea9b662,"Johnson, Jimenez and Hernandez",Young Ltd,4/25/2021,11/24/2024,259932.76,Net 45,cultivate out-of-the-box partnerships,Expired,5/27/2025,List hit lot machine business statement.,Laugh we kind.,Colorado,believe.pdf
b52deb24-807e-480b-986a-e6250e43714a,Brown-Torres,Owens-Kirk,9/2/2021,10/6/2026,175425.39,Net 45,redefine one-to-one supply-chains,Active,7/7/2024,Act science subject number research husband thus modern.,Major them who national attorney relationship environment.,Oregon,mouth.pdf
a53bb259-e7c6-420f-911d-ba51f7e1a2d4,Oliver Group,Todd LLC,4/2/2020,4/24/2027,90887.7,Due upon receipt,integrate scalable e-tailers,Active,7/12/2024,After situation finish ok bank require.,Identify production trip piece among low hold.,South Dakota,here.pdf
b8a67dcc-f824-4caa-9f76-0d6368f51d82,Cook-Martin,"Turner, Cunningham and Morse",10/22/2020,1/26/2027,983874.12,Net 30,evolve ubiquitous e-tailers,Pending,9/2/2023,Cold nothing front wish continue.,Economy pressure religious yeah necessary describe write room.,New Mexico,include.pdf
02a2c66a-1d34-49a7-ad05-a9abb762162e,Rodriguez LLC,Boyd and Sons,10/30/2019,7/26/2024,229773.92,Net 30,scale dot-com interfaces,Expired,1/6/2024,Society few rather design success.,Until student out foot take.,Wyoming,provide.pdf
0add6554-d29e-424b-badd-0dc970048b39,"Torres, Thompson and Harper",Lee PLC,10/15/2021,1/26/2026,384383.36,Net 30,cultivate one-to-one relationships,Active,9/15/2023,Growth catch color smile candidate attention.,Certainly nor energy role close understand whole.,Washington,cover.pdf
f66a0e38-ca85-498c-bc5c-58fd3234b131,Todd PLC,"Moore, Anderson and Jones",12/7/2021,4/12/2026,859237.12,Net 60,exploit bleeding-edge communities,Terminated,7/19/2024,System race international option image return.,Sport century clearly about until cold we.,Montana,pressure.pdf
dedf6ce9-19ee-4dc9-aef7-195dd3ff90d2,"Hogan, Franco and Nguyen","Mckee, Castro and Carrillo",1/30/2019,10/5/2027,106402.49,Net 60,e-enable compelling solutions,Expired,4/18/2025,Term throw around research west less war.,Stuff fund send their.,Delaware,cost.pdf
da214f51-eeb5-42f8-a86a-66454eeaa25c,Watson LLC,Archer-Waller,9/16/2018,1/29/2028,782331.29,Net 30,harness web-enabled models,Terminated,12/23/2023,Economy room all how government.,Break development south particular area list.,Florida,radio.pdf
34dbefdb-2666-4de1-9038-937aab0ab305,"Roberts, Pitts and Simpson",Jennings-Guerrero,3/6/2022,7/3/2028,785878.26,Net 45,empower killer initiatives,Expired,2/19/2024,Million force campaign war police.,Whole this election executive summer share visit.,Massachusetts,relationship.pdf
f2cc7fee-2181-46c2-9ec9-cd237c3f17a9,Allen-Valentine,"Morgan, Singh and Fernandez",4/10/2021,5/5/2026,498372.24,Net 60,integrate frictionless partnerships,Terminated,10/28/2024,Sing who answer strategy.,Control medical money image hair.,West Virginia,happen.pdf
579f178d-5a09-4d0c-abe0-75b86f234e20,"Stewart, Garcia and Patterson","Williams, Stone and Shields",3/31/2022,1/12/2027,255042.79,Due upon receipt,architect turn-key ROI,Active,2/6/2024,Lose star would traditional police relate think.,Trade among local understand.,Colorado,wife.pdf
27324162-4eed-4b8a-9068-03b291c30f3b,"Harris, Hernandez and Carter","Nash, Schwartz and Perez",7/8/2020,10/28/2024,88489.47,Net 30,integrate synergistic partnerships,Terminated,3/27/2024,Bill who social only particular lead international.,Structure story rule unit big.,Ohio,establish.pdf
c8877ef4-f003-42a5-867e-86a19452b719,Ortiz PLC,Lee-Wilkerson,9/8/2019,4/13/2026,443002.02,Net 45,engage mission-critical e-tailers,Expired,6/15/2024,Anyone admit maintain specific.,Start voice myself strategy true also.,Alabama,eat.pdf
af628753-6855-4d89-8024-487efed8a398,Fisher-Moreno,"Hunter, Fry and Miller",12/26/2021,2/13/2026,176234.94,Net 45,leverage extensible schemas,Active,5/10/2024,Risk less people.,Image style those PM.,Oregon,forward.pdf
176f4e61-66a2-41e6-936b-3a42cd57aa7e,Williams-Freeman,Novak-Allen,5/6/2020,10/31/2024,319376.54,Net 60,re-intermediate back-end methodologies,Expired,3/2/2025,Six live wide really low.,International whether create forget case.,Idaho,could.pdf
571994a2-60dd-461c-971f-a1b2f3c1ddc6,Peterson-Murray,"Alexander, Owens and Bernard",4/7/2023,12/6/2025,182630.14,Due upon receipt,re-contextualize distributed experiences,Expired,4/28/2025,Hour this step sister.,Address test have identify market.,Alabama,student.pdf
59a42a14-2e99-44ef-9b3a-5fefb86ffc6e,"Edwards, Lowe and King",Riley and Sons,1/11/2020,3/19/2026,104198.55,Net 60,reinvent value-added mindshare,Expired,7/8/2025,Them appear surface.,Million year pay me democratic son listen page.,Maine,real.pdf
000cf303-6e4a-4360-a9be-56eed7ac21fe,Richards and Sons,Turner Ltd,6/29/2020,2/7/2027,551322.75,Net 45,exploit synergistic web-readiness,Active,4/14/2024,Partner maybe garden unit reveal.,Girl some order professor upon draw arm appear.,Tennessee,science.pdf
37053539-c8b0-410e-a553-4a3d43ab9346,Chang Ltd,Middleton LLC,11/6/2021,11/8/2023,334063.87,Net 45,incentivize e-business communities,Active,4/15/2024,Example cup health soon second.,Upon forward perform foot ready realize mean.,New Hampshire,door.pdf
0450e375-7448-468a-b8d7-391347603ab8,Ballard-Davis,"Johnson, Hayes and Miller",8/12/2018,2/16/2026,956422.55,Net 60,generate one-to-one e-commerce,Pending,7/18/2025,Establish present artist treatment seem audience idea.,No official evidence again college firm respond range.,Vermont,director.pdf
d63f9590-c9ed-4ed7-8ba2-d318f10b8966,Guerrero-Frank,"Smith, Oliver and Howard",1/29/2022,10/27/2026,35497.83,Net 45,enable granular markets,Terminated,12/5/2023,Thing soon company city physical store.,Pass money condition American.,Michigan,rock.pdf
a94e2e4b-bd48-495a-83ad-21109bba1e64,Green-Powers,Jackson Ltd,10/13/2018,5/15/2028,109609.05,Net 60,seize world-class experiences,Active,8/7/2023,Wind me much beautiful family it economic.,Various tend claim become.,Georgia,case.pdf
5dbccb9a-fe3d-4dd1-96f3-44f268ccb60a,Simmons Group,"Chen, Parker and Allen",1/29/2020,10/13/2027,113524.82,Net 60,visualize 24/365 e-tailers,Active,10/29/2024,Hot until how role man bar throw growth.,Field artist growth forget should.,Minnesota,machine.pdf
01db1b91-a429-4c41-95d9-102c67a31424,"Williams, Rivers and Cruz","Pope, Riley and Lopez",9/20/2018,1/23/2026,204727.89,Net 45,envisioneer scalable partnerships,Expired,8/8/2024,Season star personal line outside.,Improve on teach on.,Wisconsin,agree.pdf
c2816243-a216-4ebc-a748-1e6f24cd9b04,"Valdez, Murphy and Young",Anderson-Wilson,8/4/2018,10/27/2024,853270.09,Net 30,benchmark granular experiences,Active,2/16/2024,Sport color wonder.,Peace relate follow threat energy.,Hawaii,lay.pdf
d359ba34-c415-4bc3-a02a-fd2a9127ade0,Walker Group,Jones-Morrison,5/4/2023,2/2/2025,365620.39,Due upon receipt,strategize scalable channels,Active,6/7/2024,Me else he career.,Either machine view finally public heavy catch personal.,Hawaii,subject.pdf
ec900814-3095-4936-86f4-b0419ff973d4,Jones-Hansen,Vasquez-Savage,1/30/2021,10/7/2026,116903.26,Net 30,utilize interactive users,Pending,6/2/2025,Official unit personal world.,Take just not happy pull whether mean whether.,Vermont,moment.pdf
76cffef5-50c8-4685-840a-fd8fdbcadea5,"Salazar, Griffin and Jacobs",King Ltd,12/16/2021,8/4/2025,708990.49,Net 45,engage revolutionary e-commerce,Active,6/16/2025,Ground hot media power expect chair.,Group modern money explain morning respond join.,Hawaii,state.pdf
94ab212c-ef47-4750-a2cf-1ad341a668eb,"Bishop, Newton and Thompson",Park LLC,6/29/2021,7/22/2028,420776.39,Due upon receipt,empower cutting-edge convergence,Active,1/18/2024,Charge later issue foreign.,Send south discussion.,Minnesota,company.pdf
0181d369-df26-4d24-beab-65cc29aea913,Ruiz PLC,"Young, Garcia and Burgess",9/20/2019,12/4/2026,477071.62,Due upon receipt,envisioneer user-centric infrastructures,Expired,2/17/2025,Home these nature once name others defense.,Community company yard across learn really.,Arkansas,piece.pdf
6b9be4a3-1669-4776-838d-4732cd1b9266,Moss Ltd,"Sims, Sellers and Rodriguez",12/30/2018,8/21/2024,751453.02,Due upon receipt,enhance enterprise platforms,Active,11/1/2023,Know last red.,Certain learn real drug.,Wisconsin,technology.pdf
62e3f46d-cb6e-41f1-b5fb-208fca9ea5c4,Arnold-Nelson,"Mckinney, Williams and Hernandez",1/25/2022,10/12/2024,652812.84,Net 30,mesh out-of-the-box eyeballs,Pending,11/23/2023,Reveal interview term yeah simply throw.,Budget chance voice finish school.,Massachusetts,become.pdf
92e01064-309d-4901-9473-ae07a6c334ef,Robinson Inc,"Chavez, Lewis and Page",10/5/2020,12/1/2025,570196.26,Due upon receipt,seize B2C supply-chains,Active,1/27/2024,True hair right Republican body.,Recently half list state language main tend.,Kansas,almost.pdf
03337811-f50f-41b7-9223-afaad2bbe91d,Howard-Clark,Anderson Ltd,11/6/2018,12/15/2023,34497.48,Net 30,monetize bleeding-edge e-business,Terminated,5/6/2024,Wish fund store green respond model.,Recognize society human strategy media future note.,Nevada,amount.pdf
2eab5565-2d83-4a8e-b810-bcbcfc317ae6,Williams LLC,Stevens and Sons,8/5/2020,6/1/2024,940596.09,Due upon receipt,repurpose impactful supply-chains,Terminated,10/23/2024,Face thousand picture camera.,Sea property participant song Mrs us.,Rhode Island,personal.pdf
c82ae3d8-db43-4c8f-a33c-0f8259d01525,Sanders-Riley,Thomas-Ellison,1/9/2021,9/20/2023,390990.34,Net 60,synthesize collaborative convergence,Active,4/19/2024,Place current foot professional place respond.,Evening minute might worker behind single.,South Dakota,product.pdf
164cf83d-c2d4-429c-907e-35a5b7389945,Daniels-Evans,Cross-Drake,4/24/2022,9/17/2025,261954.86,Net 60,expedite sticky content,Terminated,10/26/2024,Current be article record.,Image feel wife left like.,New York,once.pdf
d1f682be-28ea-44de-9de2-70efbf039c15,Orozco PLC,Richardson-Butler,4/3/2022,7/10/2025,381603,Due upon receipt,deploy virtual e-markets,Expired,11/22/2023,Fire real about sing lose cup time significant.,Mention national business kind unit treat.,West Virginia,art.pdf
cd5fd034-e34d-4c79-8336-e37678a970e9,Greene Group,Garcia PLC,3/2/2020,2/15/2024,891832.27,Due upon receipt,target holistic initiatives,Terminated,9/29/2023,Instead write war.,Think open role enjoy writer give see sport.,Arizona,newspaper.pdf
90eff214-0d88-422a-84a6-57ead6bd616f,Rodriguez Ltd,"Rowe, Hernandez and Hill",4/1/2023,10/6/2026,643402.31,Net 30,morph seamless synergies,Pending,5/19/2024,Analysis green policy.,They her girl page stuff ago.,Colorado,newspaper.pdf
59dbbbf7-3748-43bb-8db1-4b7645e4299c,Robinson LLC,Graves and Sons,9/4/2021,8/14/2026,448195.32,Net 45,implement robust supply-chains,Active,4/25/2025,Every meeting base yard.,None be guy office them.,South Carolina,our.pdf
